t_s,iteration,freq_hz,phase,setpoint_deg,psi_deg,psi_dot_dps,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
7330.0053,1966,0.1000,sine,9.9075,11.7000,0.0000,-1.7925,-56.9358,0.641164,-0.015933,-0.189786,-0.000000,0.846883,1234
7330.0104,1967,0.1000,sine,9.9235,11.7000,0.0000,-1.7765,-56.9447,0.641256,-0.015791,-0.189816,-0.000000,0.846863,1234
7330.0155,1968,0.1000,sine,9.9394,11.7000,0.0000,-1.7606,-56.9535,0.641348,-0.015650,-0.189845,-0.000000,0.846842,1234
7330.0205,1969,0.1000,sine,9.9553,11.7000,0.0000,-1.7447,-56.9622,0.641440,-0.015508,-0.189874,-0.000000,0.846822,1234
7330.0256,1970,0.1000,sine,9.9712,11.7000,0.0000,-1.7288,-56.9709,0.641532,-0.015367,-0.189903,-0.000000,0.846802,1234
7330.0307,1971,0.1000,sine,9.9871,11.7000,0.0000,-1.7129,-56.9795,0.641624,-0.015225,-0.189932,-0.000000,0.846781,1234
7330.0357,1972,0.1000,sine,10.0030,11.7000,0.0000,-1.6970,-56.9879,0.641717,-0.015084,-0.189960,-0.000000,0.846761,1234
7330.0408,1973,0.1000,sine,10.0189,11.7000,0.0000,-1.6811,-56.9963,0.641809,-0.014943,-0.189988,-0.000000,0.846740,1234
7330.0458,1974,0.1000,sine,10.0348,11.7000,0.0000,-1.6652,-57.0047,0.641902,-0.014801,-0.190016,-0.000000,0.846719,1234
7330.0509,1975,0.1000,sine,10.0507,11.7000,0.0000,-1.6493,-57.0129,0.641995,-0.014660,-0.190043,-0.000000,0.846699,1234
7330.0560,1976,0.1000,sine,10.0666,11.7000,0.0000,-1.6334,-57.0211,0.642089,-0.014519,-0.190070,-0.000000,0.846678,1234
7330.0610,1977,0.1000,sine,10.0825,11.7000,0.0000,-1.6175,-57.0292,0.642182,-0.014378,-0.190097,-0.000000,0.846657,1234
7330.0661,1978,0.1000,sine,10.0985,11.7000,0.0000,-1.6015,-57.0372,0.642276,-0.014236,-0.190124,-0.000000,0.846636,1234
7330.0712,1979,0.1000,sine,10.1144,11.7000,0.0000,-1.5856,-57.0451,0.642370,-0.014095,-0.190150,-0.000000,0.846615,1234
7330.0762,1980,0.1000,sine,10.1303,11.7000,0.0000,-1.5697,-57.0530,0.642464,-0.013953,-0.190177,-0.000000,0.846594,1234
7330.0813,1981,0.1000,sine,10.1461,11.7000,0.0000,-1.5539,-57.0607,0.642558,-0.013812,-0.190202,-0.000000,0.846573,1234
7330.0863,1982,0.1000,sine,10.1620,11.7000,0.0000,-1.5380,-57.0684,0.642653,-0.013671,-0.190228,-0.000000,0.846552,1234
7330.0914,1983,0.1000,sine,10.1779,11.7000,0.0000,-1.5221,-57.0760,0.642748,-0.013529,-0.190253,-0.000000,0.846530,1233
7330.0965,1984,0.1000,sine,10.1939,11.7000,0.0000,-1.5061,-57.0836,0.642843,-0.013388,-0.190279,-0.000000,0.846509,1233
7330.1016,1985,0.1000,sine,10.2098,11.7000,0.0000,-1.4902,-57.0910,0.642938,-0.013246,-0.190303,-0.000000,0.846488,1233
7330.1066,1986,0.1000,sine,10.2257,11.7000,0.0000,-1.4743,-57.0984,0.643034,-0.013105,-0.190328,-0.000000,0.846466,1233
7330.1117,1987,0.1000,sine,10.2417,11.7000,0.0000,-1.4583,-57.1057,0.643129,-0.012963,-0.190352,-0.000000,0.846445,1233
7330.1168,1988,0.1000,sine,10.2576,11.7000,0.0000,-1.4424,-57.1129,0.643225,-0.012822,-0.190376,-0.000000,0.846423,1233
7330.1218,1989,0.1000,sine,10.2734,11.7000,0.0000,-1.4266,-57.1200,0.643321,-0.012681,-0.190400,-0.000000,0.846401,1233
7330.1269,1990,0.1000,sine,10.2893,11.7000,0.0000,-1.4107,-57.1271,0.643417,-0.012539,-0.190424,-0.000000,0.846380,1233
7330.1320,1991,0.1000,sine,10.3052,11.7000,0.0000,-1.3948,-57.1340,0.643513,-0.012398,-0.190447,-0.000000,0.846358,1233
7330.1370,1992,0.1000,sine,10.3210,11.7000,0.0000,-1.3790,-57.1409,0.643609,-0.012257,-0.190470,-0.000000,0.846336,1233
7330.1421,1993,0.1000,sine,10.3369,11.7000,0.0000,-1.3631,-57.1478,0.643705,-0.012116,-0.190493,-0.000000,0.846314,1233
7330.1471,1994,0.1000,sine,10.3528,11.7000,0.0000,-1.3472,-57.1545,0.643802,-0.011975,-0.190515,-0.000000,0.846292,1233
7330.1522,1995,0.1000,sine,10.3686,11.7000,0.0000,-1.3314,-57.1611,0.643899,-0.011834,-0.190537,-0.000000,0.846270,1233
7330.1573,1996,0.1000,sine,10.3845,11.7000,0.0000,-1.3155,-57.1677,0.643996,-0.011693,-0.190559,-0.000000,0.846248,1233
7330.1623,1997,0.1000,sine,10.4003,11.8800,10.8000,-1.4797,-57.1751,0.582490,-0.013153,-0.190584,-0.060000,0.846226,1235
7330.1674,1998,0.1000,sine,10.4162,11.7000,-3.2400,-1.2838,-57.1815,0.662187,-0.011412,-0.190605,0.018000,0.846204,1233
7330.1724,1999,0.1000,sine,10.4320,11.8800,8.5320,-1.4480,-57.1888,0.595282,-0.012871,-0.190629,-0.047400,0.846182,1235
7330.1775,2000,0.1000,sine,10.4479,11.8800,5.9724,-1.4321,-57.1959,0.609596,-0.012730,-0.190653,-0.033180,0.846160,1237
7330.1826,2001,0.1000,sine,10.4637,11.8800,4.1807,-1.4163,-57.2030,0.619645,-0.012589,-0.190677,-0.023226,0.846137,1239
7330.1876,2002,0.1000,sine,10.4796,11.8800,2.9265,-1.4004,-57.2100,0.626708,-0.012448,-0.190700,-0.016258,0.846115,1239
7330.1927,2003,0.1000,sine,10.4954,11.8800,2.0485,-1.3846,-57.2170,0.631681,-0.012307,-0.190723,-0.011381,0.846092,1238
7330.1978,2004,0.1000,sine,10.5112,11.8800,1.4340,-1.3688,-57.2238,0.635191,-0.012167,-0.190746,-0.007967,0.846070,1236
7330.2028,2005,0.1000,sine,10.5271,11.8800,1.0038,-1.3529,-57.2306,0.637676,-0.012026,-0.190769,-0.005577,0.846047,1235
7330.2079,2006,0.1000,sine,10.5429,11.8800,0.7026,-1.3371,-57.2372,0.639445,-0.011885,-0.190791,-0.003904,0.846025,1235
7330.2130,2007,0.1000,sine,10.5587,11.8800,0.4919,-1.3213,-57.2439,0.640712,-0.011745,-0.190813,-0.002733,0.846002,1234
7330.2180,2008,0.1000,sine,10.5745,11.8800,0.3443,-1.3055,-57.2504,0.641627,-0.011604,-0.190835,-0.001913,0.845979,1234
7330.2231,2009,0.1000,sine,10.5903,11.8800,0.2410,-1.2897,-57.2568,0.642297,-0.011464,-0.190856,-0.001339,0.845956,1234
7330.2281,2010,0.1000,sine,10.6061,11.8800,0.1687,-1.2739,-57.2632,0.642795,-0.011324,-0.190877,-0.000937,0.845933,1233
7330.2332,2011,0.1000,sine,10.6219,11.8800,0.1181,-1.2581,-57.2695,0.643173,-0.011184,-0.190898,-0.000656,0.845911,1233
7330.2383,2012,0.1000,sine,10.6376,11.8800,0.0827,-1.2424,-57.2757,0.643466,-0.011043,-0.190919,-0.000459,0.845888,1233
7330.2433,2013,0.1000,sine,10.6534,11.8800,0.0579,-1.2266,-57.2818,0.643700,-0.010903,-0.190939,-0.000321,0.845865,1233
7330.2484,2014,0.1000,sine,10.6691,11.8800,0.0405,-1.2109,-57.2879,0.643894,-0.010763,-0.190960,-0.000225,0.845842,1233
7330.2534,2015,0.1000,sine,10.6849,11.8800,0.0284,-1.1951,-57.2939,0.644058,-0.010623,-0.190980,-0.000158,0.845818,1233
7330.2585,2016,0.1000,sine,10.7007,11.8800,0.0198,-1.1793,-57.2998,0.644203,-0.010483,-0.190999,-0.000110,0.845795,1233
7330.2636,2017,0.1000,sine,10.7164,11.8800,0.0139,-1.1636,-57.3056,0.644333,-0.010343,-0.191019,-0.000077,0.845772,1233
7330.2686,2018,0.1000,sine,10.7321,11.8800,0.0097,-1.1479,-57.3113,0.644454,-0.010203,-0.191038,-0.000054,0.845749,1233
7330.2737,2019,0.1000,sine,10.7479,11.8800,0.0068,-1.1321,-57.3170,0.644568,-0.010063,-0.191057,-0.000038,0.845725,1233
7330.2788,2020,0.1000,sine,10.7636,11.8800,0.0048,-1.1164,-57.3226,0.644677,-0.009924,-0.191075,-0.000026,0.845702,1233
7330.2838,2021,0.1000,sine,10.7793,11.8800,0.0033,-1.1007,-57.3281,0.644782,-0.009784,-0.191094,-0.000019,0.845679,1233
7330.2889,2022,0.1000,sine,10.7950,11.8800,0.0023,-1.0850,-57.3335,0.644886,-0.009645,-0.191112,-0.000013,0.845655,1233
7330.2939,2023,0.1000,sine,10.8107,11.8800,0.0016,-1.0693,-57.3388,0.644988,-0.009505,-0.191129,-0.000009,0.845632,1233
7330.2990,2024,0.1000,sine,10.8264,11.8800,0.0011,-1.0536,-57.3441,0.645089,-0.009366,-0.191147,-0.000006,0.845608,1233
7330.3041,2025,0.1000,sine,10.8420,11.8800,0.0008,-1.0380,-57.3493,0.645189,-0.009226,-0.191164,-0.000004,0.845584,1233
7330.3091,2026,0.1000,sine,10.8577,11.8800,0.0006,-1.0223,-57.3544,0.645289,-0.009087,-0.191181,-0.000003,0.845561,1233
7330.3142,2027,0.1000,sine,10.8734,11.8800,0.0004,-1.0066,-57.3594,0.645389,-0.008948,-0.191198,-0.000002,0.845537,1232
7330.3192,2028,0.1000,sine,10.8890,11.8800,0.0003,-0.9910,-57.3644,0.645488,-0.008809,-0.191215,-0.000002,0.845513,1232
7330.3243,2029,0.1000,sine,10.9047,11.8800,0.0002,-0.9753,-57.3693,0.645588,-0.008670,-0.191231,-0.000001,0.845489,1232
7330.3294,2030,0.1000,sine,10.9203,11.8800,0.0001,-0.9597,-57.3741,0.645687,-0.008531,-0.191247,-0.000001,0.845465,1232
7330.3344,2031,0.1000,sine,10.9359,12.0600,10.8001,-1.1241,-57.3797,0.584183,-0.009992,-0.191266,-0.060001,0.845441,1234
7330.3395,2032,0.1000,sine,10.9515,12.0600,7.5601,-1.1085,-57.3852,0.602280,-0.009853,-0.191284,-0.042000,0.845417,1236
7330.3446,2033,0.1000,sine,10.9671,12.0600,5.2920,-1.0929,-57.3907,0.614977,-0.009714,-0.191302,-0.029400,0.845393,1238
7330.3496,2034,0.1000,sine,10.9827,12.0600,3.7044,-1.0773,-57.3961,0.623893,-0.009576,-0.191320,-0.020580,0.845369,1240
7330.3547,2035,0.1000,sine,10.9984,12.0600,2.5931,-1.0616,-57.4014,0.630164,-0.009436,-0.191338,-0.014406,0.845345,1238
7330.3598,2036,0.1000,sine,11.0140,12.0600,1.8152,-1.0460,-57.4066,0.634584,-0.009297,-0.191355,-0.010084,0.845321,1237
7330.3648,2037,0.1000,sine,11.0296,12.0600,1.2706,-1.0304,-57.4118,0.637706,-0.009159,-0.191373,-0.007059,0.845296,1235
7330.3699,2038,0.1000,sine,11.0452,12.0600,0.8894,-1.0148,-57.4168,0.639921,-0.009021,-0.191389,-0.004941,0.845272,1235
7330.3750,2039,0.1000,sine,11.0607,12.0600,0.6226,-0.9993,-57.4218,0.641500,-0.008883,-0.191406,-0.003459,0.845248,1234
7330.3800,2040,0.1000,sine,11.0762,12.0600,0.4358,-0.9838,-57.4268,0.642635,-0.008745,-0.191423,-0.002421,0.845224,1234
7330.3851,2041,0.1000,sine,11.0917,12.0600,0.3051,-0.9683,-57.4316,0.643459,-0.008607,-0.191439,-0.001695,0.845199,1233
7330.3901,2042,0.1000,sine,11.1072,12.0600,0.2136,-0.9528,-57.4364,0.644065,-0.008469,-0.191455,-0.001186,0.845175,1233
7330.3952,2043,0.1000,sine,11.1227,12.0600,0.1495,-0.9373,-57.4411,0.644518,-0.008331,-0.191470,-0.000830,0.845150,1233
7330.4003,2044,0.1000,sine,11.1382,12.0600,0.1046,-0.9218,-57.4457,0.644865,-0.008194,-0.191486,-0.000581,0.845126,1233
7330.4053,2045,0.1000,sine,11.1537,12.0600,0.0732,-0.9063,-57.4502,0.645138,-0.008056,-0.191501,-0.000407,0.845101,1233
7330.4104,2046,0.1000,sine,11.1692,12.0600,0.0513,-0.8908,-57.4546,0.645358,-0.007918,-0.191515,-0.000285,0.845076,1232
7330.4155,2047,0.1000,sine,11.1847,12.0600,0.0359,-0.8753,-57.4590,0.645542,-0.007781,-0.191530,-0.000199,0.845052,1232
7330.4205,2048,0.1000,sine,11.2001,12.0600,0.0251,-0.8599,-57.4633,0.645699,-0.007644,-0.191544,-0.000140,0.845027,1232
7330.4256,2049,0.1000,sine,11.2155,12.0600,0.0176,-0.8445,-57.4675,0.645840,-0.007506,-0.191558,-0.000098,0.845002,1232
7330.4306,2050,0.1000,sine,11.2309,12.0600,0.0123,-0.8291,-57.4717,0.645967,-0.007369,-0.191572,-0.000068,0.844978,1232
7330.4357,2051,0.1000,sine,11.2463,12.0600,0.0086,-0.8137,-57.4758,0.646086,-0.007233,-0.191586,-0.000048,0.844953,1232
7330.4408,2052,0.1000,sine,11.2618,12.0600,0.0060,-0.7982,-57.4797,0.646200,-0.007096,-0.191599,-0.000034,0.844928,1232
7330.4458,2053,0.1000,sine,11.2772,12.0600,0.0042,-0.7828,-57.4837,0.646309,-0.006959,-0.191612,-0.000023,0.844903,1232
7330.4509,2054,0.1000,sine,11.2925,12.0600,0.0030,-0.7675,-57.4875,0.646414,-0.006822,-0.191625,-0.000016,0.844878,1232
7330.4560,2055,0.1000,sine,11.3079,12.0600,0.0021,-0.7521,-57.4913,0.646519,-0.006685,-0.191638,-0.000011,0.844853,1232
7330.4610,2056,0.1000,sine,11.3233,12.0600,0.0014,-0.7367,-57.4949,0.646621,-0.006549,-0.191650,-0.000008,0.844828,1232
7330.4661,2057,0.1000,sine,11.3387,12.0600,0.0010,-0.7213,-57.4985,0.646723,-0.006412,-0.191662,-0.000006,0.844803,1232
7330.4712,2058,0.1000,sine,11.3540,12.0600,0.0007,-0.7060,-57.5021,0.646824,-0.006276,-0.191674,-0.000004,0.844777,1232
7330.4762,2059,0.1000,sine,11.3693,12.0600,0.0005,-0.6907,-57.5055,0.646925,-0.006140,-0.191685,-0.000003,0.844752,1232
7330.4813,2060,0.1000,sine,11.3846,12.0600,0.0003,-0.6754,-57.5089,0.647025,-0.006004,-0.191696,-0.000002,0.844727,1232
7330.4864,2061,0.1000,sine,11.3998,12.0600,0.0002,-0.6602,-57.5122,0.647125,-0.005868,-0.191707,-0.000001,0.844702,1232
7330.4914,2062,0.1000,sine,11.4151,12.0600,0.0002,-0.6449,-57.5154,0.647225,-0.005733,-0.191718,-0.000001,0.844677,1232
7330.4965,2063,0.1000,sine,11.4303,12.0600,0.0001,-0.6297,-57.5186,0.647325,-0.005597,-0.191729,-0.000001,0.844651,1232
7330.5015,2064,0.1000,sine,11.4455,12.0600,0.0001,-0.6145,-57.5217,0.647425,-0.005462,-0.191739,-0.000000,0.844626,1232
7330.5066,2065,0.1000,sine,11.4608,12.0600,0.0001,-0.5992,-57.5247,0.647525,-0.005327,-0.191749,-0.000000,0.844601,1232
7330.5117,2066,0.1000,sine,11.4760,12.0600,0.0000,-0.5840,-57.5276,0.647625,-0.005192,-0.191759,-0.000000,0.844575,1232
7330.5167,2067,0.1000,sine,11.4911,12.0600,0.0000,-0.5689,-57.5304,0.647725,-0.005057,-0.191768,-0.000000,0.844550,1232
7330.5218,2068,0.1000,sine,11.5063,12.0600,0.0000,-0.5537,-57.5332,0.647825,-0.004922,-0.191777,-0.000000,0.844524,1232
7330.5268,2069,0.1000,sine,11.5215,12.0600,0.0000,-0.5385,-57.5359,0.647925,-0.004787,-0.191786,-0.000000,0.844499,1232
7330.5319,2070,0.1000,sine,11.5366,12.0600,0.0000,-0.5234,-57.5385,0.648026,-0.004653,-0.191795,-0.000000,0.844473,1231
7330.5370,2071,0.1000,sine,11.5518,12.0600,0.0000,-0.5082,-57.5410,0.648126,-0.004518,-0.191803,-0.000000,0.844448,1231
7330.5420,2072,0.1000,sine,11.5668,12.0600,0.0000,-0.4932,-57.5435,0.648227,-0.004384,-0.191812,-0.000000,0.844422,1231
7330.5471,2073,0.1000,sine,11.5819,12.0600,0.0000,-0.4781,-57.5459,0.648327,-0.004249,-0.191820,-0.000000,0.844396,1231
7330.5522,2074,0.1000,sine,11.5970,12.0600,0.0000,-0.4630,-57.5482,0.648428,-0.004115,-0.191827,-0.000000,0.844371,1231
7330.5572,2075,0.1000,sine,11.6121,12.0600,0.0000,-0.4479,-57.5504,0.648529,-0.003981,-0.191835,-0.000000,0.844345,1231
7330.5623,2076,0.1000,sine,11.6271,12.0600,0.0000,-0.4329,-57.5526,0.648629,-0.003848,-0.191842,-0.000000,0.844319,1231
7330.5673,2077,0.1000,sine,11.6421,12.0600,0.0000,-0.4179,-57.5547,0.648730,-0.003714,-0.191849,-0.000000,0.844294,1231
7330.5724,2078,0.1000,sine,11.6572,12.0600,0.0000,-0.4028,-57.5567,0.648831,-0.003581,-0.191856,-0.000000,0.844268,1231
7330.5775,2079,0.1000,sine,11.6721,12.0600,0.0000,-0.3879,-57.5587,0.648932,-0.003448,-0.191862,-0.000000,0.844242,1231
7330.5825,2080,0.1000,sine,11.6871,12.0600,0.0000,-0.3729,-57.5605,0.649033,-0.003315,-0.191868,-0.000000,0.844216,1231
7330.5876,2081,0.1000,sine,11.7021,12.0600,0.0000,-0.3579,-57.5623,0.649134,-0.003182,-0.191874,-0.000000,0.844190,1231
7330.5927,2082,0.1000,sine,11.7171,12.0600,0.0000,-0.3429,-57.5640,0.649236,-0.003048,-0.191880,-0.000000,0.844164,1231
7330.5977,2083,0.1000,sine,11.7320,12.0600,0.0000,-0.3280,-57.5657,0.649337,-0.002915,-0.191886,-0.000000,0.844138,1231
7330.6028,2084,0.1000,sine,11.7469,12.0600,0.0000,-0.3131,-57.5672,0.649439,-0.002783,-0.191891,-0.000000,0.844112,1231
7330.6079,2085,0.1000,sine,11.7618,12.0600,0.0000,-0.2982,-57.5687,0.649540,-0.002650,-0.191896,-0.000000,0.844086,1231
7330.6129,2086,0.1000,sine,11.7767,12.0600,0.0000,-0.2833,-57.5701,0.649642,-0.002518,-0.191900,-0.000000,0.844060,1231
7330.6180,2087,0.1000,sine,11.7916,12.0600,0.0000,-0.2684,-57.5715,0.649743,-0.002386,-0.191905,-0.000000,0.844034,1231
7330.6231,2088,0.1000,sine,11.8064,12.0600,0.0000,-0.2536,-57.5727,0.649845,-0.002254,-0.191909,-0.000000,0.844008,1231
7330.6281,2089,0.1000,sine,11.8212,12.0600,0.0000,-0.2388,-57.5739,0.649946,-0.002123,-0.191913,-0.000000,0.843982,1231
7330.6332,2090,0.1000,sine,11.8360,12.0600,0.0000,-0.2240,-57.5751,0.650048,-0.001991,-0.191917,-0.000000,0.843956,1231
7330.6382,2091,0.1000,sine,11.8508,12.0600,0.0000,-0.2092,-57.5761,0.650150,-0.001860,-0.191920,-0.000000,0.843930,1231
7330.6433,2092,0.1000,sine,11.8655,12.0600,0.0000,-0.1945,-57.5771,0.650252,-0.001729,-0.191924,-0.000000,0.843904,1231
7330.6483,2093,0.1000,sine,11.8803,12.0600,0.0000,-0.1797,-57.5780,0.650353,-0.001598,-0.191927,-0.000000,0.843878,1231
7330.6534,2094,0.1000,sine,11.8950,12.0600,0.0000,-0.1650,-57.5788,0.650455,-0.001467,-0.191929,-0.000000,0.843851,1231
7330.6585,2095,0.1000,sine,11.9097,12.0600,0.0000,-0.1503,-57.5796,0.650557,-0.001336,-0.191932,-0.000000,0.843825,1231
7330.6635,2096,0.1000,sine,11.9244,12.0600,0.0000,-0.1356,-57.5802,0.650659,-0.001206,-0.191934,-0.000000,0.843799,1231
7330.6686,2097,0.1000,sine,11.9391,12.0600,0.0000,-0.1209,-57.5808,0.650761,-0.001075,-0.191936,-0.000000,0.843773,1230
7330.6737,2098,0.1000,sine,11.9537,12.0600,0.0000,-0.1063,-57.5814,0.650864,-0.000945,-0.191938,-0.000000,0.843746,1230
7330.6787,2099,0.1000,sine,11.9684,12.0600,0.0000,-0.0916,-57.5818,0.650966,-0.000815,-0.191939,-0.000000,0.843720,1230
7330.6838,2100,0.1000,sine,11.9830,12.0600,0.0000,-0.0770,-57.5822,0.651068,-0.000685,-0.191941,-0.000000,0.843694,1230
7330.6888,2101,0.1000,sine,11.9975,12.0600,0.0000,-0.0625,-57.5825,0.651170,-0.000555,-0.191942,-0.000000,0.843667,1230
7330.6939,2102,0.1000,sine,12.0121,12.0600,0.0000,-0.0479,-57.5828,0.651273,-0.000426,-0.191943,-0.000000,0.843641,1230
7330.6990,2103,0.1000,sine,12.0266,12.0600,0.0000,-0.0334,-57.5829,0.651375,-0.000297,-0.191943,-0.000000,0.843615,1230
7330.7040,2104,0.1000,sine,12.0412,12.0600,0.0000,-0.0188,-57.5830,0.651477,-0.000167,-0.191943,-0.000000,0.843588,1230
7330.7091,2105,0.1000,sine,12.0557,12.0600,0.0000,-0.0043,-57.5830,0.651580,-0.000038,-0.191943,-0.000000,0.843562,1230
7330.7142,2106,0.1000,sine,12.0702,12.0600,0.0000,0.0102,-57.5830,0.651683,0.000091,-0.191943,-0.000000,0.843535,1230
7330.7192,2107,0.1000,sine,12.0847,12.0600,0.0000,0.0247,-57.5829,0.651785,0.000219,-0.191943,-0.000000,0.843509,1230
7330.7243,2108,0.1000,sine,12.0991,12.0600,0.0000,0.0391,-57.5827,0.651888,0.000348,-0.191942,-0.000000,0.843482,1230
7330.7293,2109,0.1000,sine,12.1135,12.0600,0.0000,0.0535,-57.5824,0.651990,0.000476,-0.191941,-0.000000,0.843456,1230
7330.7344,2110,0.1000,sine,12.1279,12.0600,0.0000,0.0679,-57.5821,0.652093,0.000604,-0.191940,-0.000000,0.843430,1230
7330.7395,2111,0.1000,sine,12.1423,12.0600,0.0000,0.0823,-57.5817,0.652196,0.000731,-0.191939,-0.000000,0.843403,1230
7330.7445,2112,0.1000,sine,12.1566,12.0600,0.0000,0.0966,-57.5812,0.652298,0.000859,-0.191937,-0.000000,0.843377,1230
7330.7496,2113,0.1000,sine,12.1710,12.0600,0.0000,0.1110,-57.5806,0.652401,0.000986,-0.191935,-0.000000,0.843350,1230
7330.7546,2114,0.1000,sine,12.1853,12.0600,0.0000,0.1253,-57.5800,0.652504,0.001114,-0.191933,-0.000000,0.843324,1230
7330.7597,2115,0.1000,sine,12.1996,12.0600,0.0000,0.1396,-57.5793,0.652607,0.001241,-0.191931,-0.000000,0.843297,1230
7330.7648,2116,0.1000,sine,12.2138,12.0600,0.0000,0.1538,-57.5785,0.652709,0.001367,-0.191928,-0.000000,0.843270,1230
7330.7698,2117,0.1000,sine,12.2281,12.0600,0.0000,0.1681,-57.5777,0.652812,0.001494,-0.191926,-0.000000,0.843244,1230
7330.7749,2118,0.1000,sine,12.2423,12.0600,0.0000,0.1823,-57.5768,0.652915,0.001620,-0.191923,-0.000000,0.843217,1230
7330.7799,2119,0.1000,sine,12.2565,12.0600,0.0000,0.1965,-57.5758,0.653018,0.001747,-0.191919,-0.000000,0.843191,1230
7330.7850,2120,0.1000,sine,12.2707,12.0600,0.0000,0.2107,-57.5747,0.653121,0.001873,-0.191916,-0.000000,0.843164,1230
7330.7901,2121,0.1000,sine,12.2849,12.0600,0.0000,0.2249,-57.5736,0.653224,0.001999,-0.191912,-0.000000,0.843137,1230
7330.7952,2122,0.1000,sine,12.2990,12.0600,0.0000,0.2390,-57.5724,0.653327,0.002125,-0.191908,-0.000000,0.843111,1230
7330.8002,2123,0.1000,sine,12.3131,12.0600,0.0000,0.2531,-57.5712,0.653430,0.002250,-0.191904,-0.000000,0.843084,1229
7330.8053,2124,0.1000,sine,12.3273,12.0600,0.0000,0.2673,-57.5698,0.653534,0.002376,-0.191899,-0.000000,0.843057,1229
7330.8104,2125,0.1000,sine,12.3413,12.0600,0.0000,0.2813,-57.5684,0.653637,0.002501,-0.191895,-0.000000,0.843031,1229
7330.8154,2126,0.1000,sine,12.3554,12.0600,0.0000,0.2954,-57.5669,0.653740,0.002626,-0.191890,-0.000000,0.843004,1229
7330.8205,2127,0.1000,sine,12.3695,12.0600,0.0000,0.3095,-57.5654,0.653844,0.002751,-0.191885,-0.000000,0.842977,1229
7330.8256,2128,0.1000,sine,12.3835,12.0600,0.0000,0.3235,-57.5638,0.653947,0.002875,-0.191879,-0.000000,0.842951,1229
7330.8306,2129,0.1000,sine,12.3974,12.0600,0.0000,0.3374,-57.5621,0.654050,0.002999,-0.191874,-0.000000,0.842924,1229
7330.8357,2130,0.1000,sine,12.4114,12.0600,0.0000,0.3514,-57.5603,0.654153,0.003123,-0.191868,-0.000000,0.842897,1229
7330.8407,2131,0.1000,sine,12.4253,12.0600,0.0000,0.3653,-57.5585,0.654256,0.003247,-0.191862,-0.000000,0.842871,1229
7330.8458,2132,0.1000,sine,12.4392,12.0600,0.0000,0.3792,-57.5566,0.654359,0.003370,-0.191855,-0.000000,0.842844,1229
7330.8509,2133,0.1000,sine,12.4530,12.0600,0.0000,0.3930,-57.5546,0.654462,0.003493,-0.191849,-0.000000,0.842817,1229
7330.8559,2134,0.1000,sine,12.4668,12.0600,0.0000,0.4068,-57.5526,0.654565,0.003616,-0.191842,-0.000000,0.842791,1229
7330.8610,2135,0.1000,sine,12.4807,12.0600,0.0000,0.4207,-57.5505,0.654668,0.003739,-0.191835,-0.000000,0.842764,1229
7330.8661,2136,0.1000,sine,12.4945,12.0600,0.0000,0.4345,-57.5483,0.654772,0.003862,-0.191828,-0.000000,0.842737,1229
7330.8711,2137,0.1000,sine,12.5083,12.0600,0.0000,0.4483,-57.5461,0.654875,0.003985,-0.191820,-0.000000,0.842711,1229
7330.8762,2138,0.1000,sine,12.5220,12.0600,0.0000,0.4620,-57.5438,0.654978,0.004107,-0.191813,-0.000000,0.842684,1229
7330.8812,2139,0.1000,sine,12.5357,12.0600,0.0000,0.4757,-57.5414,0.655081,0.004229,-0.191805,-0.000000,0.842657,1229
7330.8863,2140,0.1000,sine,12.5494,12.0600,0.0000,0.4894,-57.5390,0.655185,0.004350,-0.191797,-0.000000,0.842631,1229
7330.8914,2141,0.1000,sine,12.5631,12.0600,0.0000,0.5031,-57.5364,0.655288,0.004472,-0.191788,-0.000000,0.842604,1229
7330.8964,2142,0.1000,sine,12.5767,12.0600,0.0000,0.5167,-57.5339,0.655391,0.004593,-0.191780,-0.000000,0.842577,1229
7330.9015,2143,0.1000,sine,12.5903,12.0600,0.0000,0.5303,-57.5312,0.655494,0.004714,-0.191771,-0.000000,0.842551,1229
7330.9065,2144,0.1000,sine,12.6039,12.0600,0.0000,0.5439,-57.5285,0.655597,0.004835,-0.191762,-0.000000,0.842524,1229
7330.9116,2145,0.1000,sine,12.6175,12.0600,0.0000,0.5575,-57.5257,0.655700,0.004955,-0.191752,-0.000000,0.842498,1229
7330.9167,2146,0.1000,sine,12.6310,12.0600,0.0000,0.5710,-57.5228,0.655804,0.005075,-0.191743,-0.000000,0.842471,1229
7330.9217,2147,0.1000,sine,12.6445,12.0600,0.0000,0.5845,-57.5199,0.655907,0.005196,-0.191733,-0.000000,0.842444,1229
7330.9268,2148,0.1000,sine,12.6580,12.0600,0.0000,0.5980,-57.5169,0.656010,0.005315,-0.191723,-0.000000,0.842418,1228
7330.9318,2149,0.1000,sine,12.6714,12.0600,0.0000,0.6114,-57.5139,0.656113,0.005435,-0.191713,-0.000000,0.842391,1228
7330.9369,2150,0.1000,sine,12.6848,12.0600,0.0000,0.6248,-57.5107,0.656216,0.005554,-0.191702,-0.000000,0.842364,1228
7330.9420,2151,0.1000,sine,12.6983,12.0600,0.0000,0.6383,-57.5076,0.656320,0.005674,-0.191692,-0.000000,0.842338,1228
